StudentID,DisciplineCode,Term,AttemptNumber,DisciplineCredits,HistoricalFailureRate,FinalResult
19996,33,4,1,4,0.25,0
19996,33,4,2,4,0.25,0
19996,33,4,3,4,0.25,1
19997,33,7,1,4,0.25,1
19998,33,5,1,4,0.25,1
19999,33,6,1,4,0.25,0
19999,33,6,2,4,0.25,0
19999,33,6,3,4,0.25,0
20000,33,8,1,4,0.25,1
20001,33,7,1,4,0.25,0
20001,33,7,2,4,0.25,1
20002,33,2,1,4,0.25,1
20003,33,7,1,4,0.25,1
20004,33,8,1,4,0.25,0
20004,33,8,2,4,0.25,0
20004,33,8,3,4,0.25,0
20005,33,5,1,4,0.25,1
20006,33,4,1,4,0.25,1
20007,33,3,1,4,0.25,1
20008,33,3,1,4,0.25,1
20009,33,1,1,4,0.25,1
20010,33,1,1,4,0.25,0
20010,33,1,2,4,0.25,1
20011,33,7,1,4,0.25,1
20012,33,2,1,4,0.25,1
20013,33,2,1,4,0.25,1
20014,33,8,1,4,0.25,0
20014,33,8,2,4,0.25,0
20014,33,8,3,4,0.25,0
20015,33,2,1,4,0.25,1
20016,33,6,1,4,0.25,0
20016,33,6,2,4,0.25,1
20017,33,7,1,4,0.25,1
20018,33,8,1,4,0.25,1
20019,33,5,1,4,0.25,1
20020,33,7,1,4,0.25,1
20021,33,2,1,4,0.25,0
20021,33,2,2,4,0.25,1
20022,33,3,1,4,0.25,1
20023,33,7,1,4,0.25,1
20024,33,3,1,4,0.25,1
20025,33,6,1,4,0.25,0
20025,33,6,2,4,0.25,1
20026,33,8,1,4,0.25,1
20027,33,6,1,4,0.25,1
20028,33,2,1,4,0.25,0
20028,33,2,2,4,0.25,0
20028,33,2,3,4,0.25,1
20029,33,2,1,4,0.25,1
20030,33,8,1,4,0.25,1
20031,33,6,1,4,0.25,0
20031,33,6,2,4,0.25,0
20031,33,6,3,4,0.25,0
20032,33,2,1,4,0.25,1
20033,33,8,1,4,0.25,1
20034,33,3,1,4,0.25,1
20035,33,7,1,4,0.25,1
20036,33,2,1,4,0.25,1
20037,33,1,1,4,0.25,1
20038,33,3,1,4,0.25,0
20038,33,3,2,4,0.25,0
20038,33,3,3,4,0.25,0
20039,33,5,1,4,0.25,1
20040,33,2,1,4,0.25,1
20041,33,2,1,4,0.25,1
20042,33,4,1,4,0.25,1
20043,33,1,1,4,0.25,1
20044,33,6,1,4,0.25,0
20044,33,6,2,4,0.25,0
20044,33,6,3,4,0.25,0
20045,33,4,1,4,0.25,1
20046,33,4,1,4,0.25,0
20046,33,4,2,4,0.25,0
20046,33,4,3,4,0.25,0
20047,33,3,1,4,0.25,1
20048,33,6,1,4,0.25,1
20049,33,7,1,4,0.25,1
20050,33,6,1,4,0.25,0
20050,33,6,2,4,0.25,0
20050,33,6,3,4,0.25,0
20051,33,3,1,4,0.25,1
20052,33,3,1,4,0.25,1
20053,33,8,1,4,0.25,0
20053,33,8,2,4,0.25,1
20054,33,5,1,4,0.25,1
20055,33,2,1,4,0.25,1
20056,33,8,1,4,0.25,1
20057,33,2,1,4,0.25,0
20057,33,2,2,4,0.25,0
20057,33,2,3,4,0.25,0
20058,33,4,1,4,0.25,1
20059,33,5,1,4,0.25,1
20060,33,2,1,4,0.25,1
20061,33,7,1,4,0.25,1
20062,33,4,1,4,0.25,0
20062,33,4,2,4,0.25,1
20063,33,3,1,4,0.25,1
20064,33,4,1,4,0.25,0
20064,33,4,2,4,0.25,1
20065,33,6,1,4,0.25,1
20066,33,4,1,4,0.25,1
20067,33,7,1,4,0.25,1
20068,33,8,1,4,0.25,1
20069,33,5,1,4,0.25,1
20070,33,4,1,4,0.25,1
20071,33,1,1,4,0.25,0
20071,33,1,2,4,0.25,0
20071,33,1,3,4,0.25,0
20072,33,5,1,4,0.25,0
20072,33,5,2,4,0.25,0
20072,33,5,3,4,0.25,0
20073,33,6,1,4,0.25,1
20074,33,5,1,4,0.25,1
20075,33,1,1,4,0.25,0
20075,33,1,2,4,0.25,0
20075,33,1,3,4,0.25,1
20076,33,8,1,4,0.25,1
20077,33,3,1,4,0.25,0
20077,33,3,2,4,0.25,0
20077,33,3,3,4,0.25,0
20078,33,8,1,4,0.25,1
20079,33,4,1,4,0.25,1
20080,33,8,1,4,0.25,1
20081,33,5,1,4,0.25,1
20082,33,2,1,4,0.25,1
20083,33,7,1,4,0.25,0
20083,33,7,2,4,0.25,0
20083,33,7,3,4,0.25,0
20084,33,2,1,4,0.25,1
20085,33,7,1,4,0.25,1
20086,33,6,1,4,0.25,0
20086,33,6,2,4,0.25,0
20086,33,6,3,4,0.25,0
20087,33,7,1,4,0.25,1
20088,33,5,1,4,0.25,0
20088,33,5,2,4,0.25,1
20089,33,6,1,4,0.25,1
20090,33,3,1,4,0.25,1
20091,33,8,1,4,0.25,1
20092,33,3,1,4,0.25,1
20093,33,3,1,4,0.25,0
20093,33,3,2,4,0.25,0
20093,33,3,3,4,0.25,1
20094,33,4,1,4,0.25,1
20095,33,7,1,4,0.25,1
20096,33,3,1,4,0.25,1
20097,33,7,1,4,0.25,1
20098,33,7,1,4,0.25,0
20098,33,7,2,4,0.25,1
20099,33,5,1,4,0.25,1
20100,33,2,1,4,0.25,1
20101,33,2,1,4,0.25,1
20102,33,3,1,4,0.25,1
20103,33,3,1,4,0.25,1
20104,33,4,1,4,0.25,1
20105,33,8,1,4,0.25,1
20106,33,1,1,4,0.25,1
20107,33,7,1,4,0.25,1
20108,33,8,1,4,0.25,1
20109,33,2,1,4,0.25,0
20109,33,2,2,4,0.25,0
20109,33,2,3,4,0.25,1
20110,33,7,1,4,0.25,1
20111,33,1,1,4,0.25,1
20112,33,2,1,4,0.25,1
20113,33,4,1,4,0.25,1
20114,33,7,1,4,0.25,1
20115,33,7,1,4,0.25,0
20115,33,7,2,4,0.25,0
20115,33,7,3,4,0.25,1
20116,33,1,1,4,0.25,1
20117,33,3,1,4,0.25,1
20118,33,3,1,4,0.25,1
20119,33,3,1,4,0.25,0
20119,33,3,2,4,0.25,1
20120,33,3,1,4,0.25,0
20120,33,3,2,4,0.25,0
20120,33,3,3,4,0.25,1
20121,33,2,1,4,0.25,0
20121,33,2,2,4,0.25,1
20122,33,7,1,4,0.25,1
20123,33,6,1,4,0.25,1
20124,33,7,1,4,0.25,1
20125,33,1,1,4,0.25,1
20126,33,1,1,4,0.25,1
20127,33,2,1,4,0.25,0
20127,33,2,2,4,0.25,1
20128,33,8,1,4,0.25,1
20129,33,2,1,4,0.25,1
20130,33,4,1,4,0.25,0
20130,33,4,2,4,0.25,0
20130,33,4,3,4,0.25,0
20131,33,6,1,4,0.25,1
20132,33,1,1,4,0.25,0
20132,33,1,2,4,0.25,0
20132,33,1,3,4,0.25,0
20133,33,5,1,4,0.25,0
20133,33,5,2,4,0.25,1
20134,33,8,1,4,0.25,0
20134,33,8,2,4,0.25,0
20134,33,8,3,4,0.25,0
20135,33,4,1,4,0.25,1
20136,33,2,1,4,0.25,0
20136,33,2,2,4,0.25,0
20136,33,2,3,4,0.25,1
20137,33,1,1,4,0.25,0
20137,33,1,2,4,0.25,0
20137,33,1,3,4,0.25,0
20138,33,5,1,4,0.25,1
20139,33,3,1,4,0.25,1
20140,33,8,1,4,0.25,1
20141,33,4,1,4,0.25,1
20142,33,4,1,4,0.25,1
20143,33,5,1,4,0.25,1
20144,33,8,1,4,0.25,1
20145,33,8,1,4,0.25,1
20146,33,8,1,4,0.25,1
20147,33,6,1,4,0.25,1
20148,33,3,1,4,0.25,1
20149,33,2,1,4,0.25,1
20150,33,3,1,4,0.25,1
20151,33,4,1,4,0.25,1
20152,33,4,1,4,0.25,1
20153,33,2,1,4,0.25,1
20154,33,2,1,4,0.25,0
20154,33,2,2,4,0.25,1
20155,33,3,1,4,0.25,1
20156,33,5,1,4,0.25,1
20157,33,3,1,4,0.25,1
20158,33,3,1,4,0.25,1
20159,33,8,1,4,0.25,1
20160,33,8,1,4,0.25,0
20160,33,8,2,4,0.25,0
20160,33,8,3,4,0.25,1
20161,33,8,1,4,0.25,0
20161,33,8,2,4,0.25,0
20161,33,8,3,4,0.25,1
20162,33,4,1,4,0.25,1
20163,33,8,1,4,0.25,0
20163,33,8,2,4,0.25,1
20164,33,2,1,4,0.25,1
20165,33,6,1,4,0.25,1
20166,33,5,1,4,0.25,1
20167,33,3,1,4,0.25,1
20168,33,2,1,4,0.25,1
20169,33,3,1,4,0.25,0
20169,33,3,2,4,0.25,0
20169,33,3,3,4,0.25,1
20170,33,7,1,4,0.25,1
20171,33,7,1,4,0.25,1
20172,33,2,1,4,0.25,0
20172,33,2,2,4,0.25,1
20173,33,2,1,4,0.25,1
20174,33,1,1,4,0.25,1
20175,33,4,1,4,0.25,1
20176,33,7,1,4,0.25,0
20176,33,7,2,4,0.25,0
20176,33,7,3,4,0.25,0
20177,33,3,1,4,0.25,0
20177,33,3,2,4,0.25,0
20177,33,3,3,4,0.25,0
20178,33,7,1,4,0.25,1
20179,33,1,1,4,0.25,1
20180,33,3,1,4,0.25,1
20181,33,1,1,4,0.25,1
20182,33,1,1,4,0.25,0
20182,33,1,2,4,0.25,0
20182,33,1,3,4,0.25,0
20183,33,6,1,4,0.25,1
20184,33,5,1,4,0.25,1
20185,33,7,1,4,0.25,1
20186,33,7,1,4,0.25,1
20187,33,1,1,4,0.25,1
20188,33,4,1,4,0.25,0
20188,33,4,2,4,0.25,0
20188,33,4,3,4,0.25,1
20189,33,3,1,4,0.25,0
20189,33,3,2,4,0.25,1
20190,33,4,1,4,0.25,1
20191,33,3,1,4,0.25,1
20192,33,7,1,4,0.25,1
20193,33,7,1,4,0.25,1
20194,33,7,1,4,0.25,1
20195,33,1,1,4,0.25,1
20196,33,1,1,4,0.25,1
20197,33,4,1,4,0.25,1
20198,33,1,1,4,0.25,1
20199,33,6,1,4,0.25,0
20199,33,6,2,4,0.25,1
20200,33,1,1,4,0.25,1
20201,34,6,1,4,0.1,1
20202,34,2,1,4,0.1,1
20203,34,6,1,4,0.1,1
20204,34,1,1,4,0.1,1
20205,34,3,1,4,0.1,1
20206,34,6,1,4,0.1,1
20207,34,1,1,4,0.1,1
20208,34,3,1,4,0.1,1
20209,34,3,1,4,0.1,0
20209,34,3,2,4,0.1,0
20209,34,3,3,4,0.1,0
20210,34,8,1,4,0.1,1
20211,34,5,1,4,0.1,1
20212,34,8,1,4,0.1,1
20213,34,5,1,4,0.1,1
20214,34,8,1,4,0.1,1
20215,34,1,1,4,0.1,1
20216,34,3,1,4,0.1,0
20216,34,3,2,4,0.1,0
20216,34,3,3,4,0.1,0
20217,34,7,1,4,0.1,1
20218,34,6,1,4,0.1,1
20219,34,6,1,4,0.1,1
20220,34,1,1,4,0.1,0
20220,34,1,2,4,0.1,1
20221,34,5,1,4,0.1,1
20222,34,4,1,4,0.1,1
20223,34,3,1,4,0.1,1
20224,34,2,1,4,0.1,1
20225,34,4,1,4,0.1,1
20226,34,1,1,4,0.1,1
20227,34,7,1,4,0.1,1
20228,34,2,1,4,0.1,1
20229,34,6,1,4,0.1,1
20230,34,2,1,4,0.1,1
20231,34,1,1,4,0.1,0
20231,34,1,2,4,0.1,1
20232,34,8,1,4,0.1,1
20233,34,4,1,4,0.1,0
20233,34,4,2,4,0.1,0
20233,34,4,3,4,0.1,0
20234,34,5,1,4,0.1,1
20235,34,3,1,4,0.1,1
20236,34,4,1,4,0.1,1
20237,34,3,1,4,0.1,1
20238,34,4,1,4,0.1,1
20239,34,6,1,4,0.1,1
20240,34,6,1,4,0.1,0
20240,34,6,2,4,0.1,0
20240,34,6,3,4,0.1,0
20241,34,7,1,4,0.1,1
20242,34,8,1,4,0.1,1
20243,34,4,1,4,0.1,1
20244,34,3,1,4,0.1,1
20245,34,2,1,4,0.1,1
20246,34,1,1,4,0.1,1
20247,34,7,1,4,0.1,1
20248,34,7,1,4,0.1,1
20249,34,3,1,4,0.1,0
20249,34,3,2,4,0.1,1
20250,34,6,1,4,0.1,1
20251,34,2,1,4,0.1,1
20252,34,1,1,4,0.1,0
20252,34,1,2,4,0.1,0
20252,34,1,3,4,0.1,1
20253,34,8,1,4,0.1,1
20254,34,7,1,4,0.1,1
20255,34,2,1,4,0.1,1
20256,34,5,1,4,0.1,1
20257,34,5,1,4,0.1,1
20258,34,5,1,4,0.1,1
20259,34,8,1,4,0.1,1
20260,34,8,1,4,0.1,1
20261,34,8,1,4,0.1,1
20262,34,8,1,4,0.1,1
20263,34,6,1,4,0.1,1
20264,34,1,1,4,0.1,1
20265,34,4,1,4,0.1,1
20266,34,4,1,4,0.1,1
20267,34,1,1,4,0.1,1
20268,34,8,1,4,0.1,1
20269,34,6,1,4,0.1,1
20270,34,6,1,4,0.1,0
20270,34,6,2,4,0.1,1
20271,34,4,1,4,0.1,1
20272,34,3,1,4,0.1,1
20273,34,8,1,4,0.1,1
20274,34,3,1,4,0.1,1
20275,34,5,1,4,0.1,1
20276,34,8,1,4,0.1,1
20277,34,7,1,4,0.1,1
20278,34,8,1,4,0.1,1
20279,34,8,1,4,0.1,1
20280,34,2,1,4,0.1,1
20281,34,4,1,4,0.1,1
20282,34,4,1,4,0.1,1
20283,34,3,1,4,0.1,1
20284,34,5,1,4,0.1,1
20285,34,3,1,4,0.1,1
20286,34,3,1,4,0.1,1
20287,34,8,1,4,0.1,1
20288,34,3,1,4,0.1,1
20289,34,4,1,4,0.1,1
20290,34,4,1,4,0.1,0
20290,34,4,2,4,0.1,0
20290,34,4,3,4,0.1,1
20291,34,7,1,4,0.1,1
20292,34,5,1,4,0.1,1
20293,34,3,1,4,0.1,1
20294,34,8,1,4,0.1,1
20295,34,1,1,4,0.1,1
20296,34,2,1,4,0.1,1
20297,34,7,1,4,0.1,1
20298,34,6,1,4,0.1,1
20299,34,2,1,4,0.1,1
20300,34,1,1,4,0.1,1
20301,34,7,1,4,0.1,1
20302,34,6,1,4,0.1,1
20303,34,2,1,4,0.1,1
20304,34,7,1,4,0.1,1
20305,34,2,1,4,0.1,1
20306,34,7,1,4,0.1,1
20307,34,7,1,4,0.1,0
20307,34,7,2,4,0.1,0
20307,34,7,3,4,0.1,0
20308,34,1,1,4,0.1,1
20309,34,6,1,4,0.1,1
20310,34,3,1,4,0.1,1
20311,34,8,1,4,0.1,1
20312,34,7,1,4,0.1,1
20313,34,1,1,4,0.1,1
20314,34,7,1,4,0.1,1
20315,34,8,1,4,0.1,1
20316,34,6,1,4,0.1,1
20317,34,4,1,4,0.1,1
20318,34,3,1,4,0.1,1
20319,34,1,1,4,0.1,1
20320,34,3,1,4,0.1,1
20321,34,3,1,4,0.1,0
20321,34,3,2,4,0.1,1
20322,34,2,1,4,0.1,1
20323,34,1,1,4,0.1,1
20324,34,1,1,4,0.1,1
20325,34,6,1,4,0.1,1
20326,34,4,1,4,0.1,1
20327,34,4,1,4,0.1,1
20328,34,1,1,4,0.1,1
20329,34,4,1,4,0.1,1
20330,34,3,1,4,0.1,1
20331,34,5,1,4,0.1,1
20332,34,2,1,4,0.1,1
20333,34,6,1,4,0.1,1
20334,34,8,1,4,0.1,1
20335,34,1,1,4,0.1,1
20336,34,5,1,4,0.1,1
20337,34,8,1,4,0.1,1
20338,34,3,1,4,0.1,1
20339,34,5,1,4,0.1,1
20340,34,7,1,4,0.1,1
20341,34,8,1,4,0.1,1
20342,34,8,1,4,0.1,1
20343,34,2,1,4,0.1,1
20344,34,2,1,4,0.1,0
20344,34,2,2,4,0.1,0
20344,34,2,3,4,0.1,1
20345,34,6,1,4,0.1,1
20346,34,3,1,4,0.1,0
20346,34,3,2,4,0.1,1
20347,34,2,1,4,0.1,1
20348,34,5,1,4,0.1,1
20349,34,1,1,4,0.1,1
20350,34,5,1,4,0.1,1
20351,34,8,1,4,0.1,1
20352,34,6,1,4,0.1,1
20353,34,2,1,4,0.1,1
20354,34,1,1,4,0.1,1
20355,34,5,1,4,0.1,1
20356,34,6,1,4,0.1,1
20357,34,2,1,4,0.1,1
20358,34,5,1,4,0.1,1
20359,34,1,1,4,0.1,1
20360,34,6,1,4,0.1,1
20361,34,2,1,4,0.1,1
20362,34,1,1,4,0.1,1
20363,34,8,1,4,0.1,0
20363,34,8,2,4,0.1,0
20363,34,8,3,4,0.1,1
20364,34,3,1,4,0.1,1
20365,34,6,1,4,0.1,1
20366,34,8,1,4,0.1,1
20367,34,6,1,4,0.1,1
20368,34,7,1,4,0.1,1
20369,34,8,1,4,0.1,1
20370,34,3,1,4,0.1,1
20371,34,1,1,4,0.1,1
20372,34,6,1,4,0.1,1
20373,34,5,1,4,0.1,1
20374,34,8,1,4,0.1,1
20375,34,5,1,4,0.1,1
20376,34,6,1,4,0.1,1
20377,34,5,1,4,0.1,0
20377,34,5,2,4,0.1,1
20378,34,4,1,4,0.1,1
20379,34,7,1,4,0.1,1
20380,34,3,1,4,0.1,1
20381,34,3,1,4,0.1,1
20382,34,4,1,4,0.1,1
20383,34,7,1,4,0.1,1
20384,34,8,1,4,0.1,1
20385,34,1,1,4,0.1,1
20386,34,5,1,4,0.1,1
20387,34,4,1,4,0.1,1
20388,34,5,1,4,0.1,1
20389,34,4,1,4,0.1,1
20390,34,2,1,4,0.1,1
20391,34,2,1,4,0.1,1
20392,34,6,1,4,0.1,1
20393,34,6,1,4,0.1,1
20394,34,5,1,4,0.1,0
20394,34,5,2,4,0.1,0
20394,34,5,3,4,0.1,1
20395,34,7,1,4,0.1,1
20396,34,2,1,4,0.1,1
20397,34,5,1,4,0.1,1
20398,34,3,1,4,0.1,1
20399,34,2,1,4,0.1,1
20400,34,7,1,4,0.1,0
20400,34,7,2,4,0.1,0
20400,34,7,3,4,0.1,0
20401,34,8,1,4,0.1,1
20402,34,5,1,4,0.1,1
20403,34,3,1,4,0.1,1
20404,34,1,1,4,0.1,1
20405,34,1,1,4,0.1,0
20405,34,1,2,4,0.1,0
20405,34,1,3,4,0.1,0
20406,34,8,1,4,0.1,1
20407,34,4,1,4,0.1,1
20408,34,5,1,4,0.1,1
20409,34,6,1,4,0.1,1
20410,34,6,1,4,0.1,1
20411,34,8,1,4,0.1,1
20412,34,4,1,4,0.1,1
20413,34,2,1,4,0.1,1
20414,34,7,1,4,0.1,1
20415,34,1,1,4,0.1,1
20416,34,7,1,4,0.1,1
20417,34,2,1,4,0.1,1
20418,34,6,1,4,0.1,1
20419,34,2,1,4,0.1,1
20420,34,4,1,4,0.1,1
20421,34,8,1,4,0.1,1
20422,34,1,1,4,0.1,1
20423,34,6,1,4,0.1,1
20424,34,6,1,4,0.1,1
20425,34,8,1,4,0.1,1
20426,34,7,1,4,0.1,1
20427,34,7,1,4,0.1,1
20428,34,3,1,4,0.1,0
20428,34,3,2,4,0.1,0
20428,34,3,3,4,0.1,1
20429,34,5,1,4,0.1,1
20430,34,3,1,4,0.1,1
20431,34,1,1,4,0.1,1
20432,34,6,1,4,0.1,1
20433,34,8,1,4,0.1,1
20434,34,1,1,4,0.1,1
20435,34,4,1,4,0.1,1
20436,34,2,1,4,0.1,1
20437,34,8,1,4,0.1,1
20438,34,3,1,4,0.1,0
20438,34,3,2,4,0.1,1
20439,34,3,1,4,0.1,1
20440,34,7,1,4,0.1,1
20441,34,3,1,4,0.1,0
20441,34,3,2,4,0.1,0
20441,34,3,3,4,0.1,1
20442,34,1,1,4,0.1,1
20443,34,4,1,4,0.1,1
20444,34,2,1,4,0.1,1
20445,34,8,1,4,0.1,0
20445,34,8,2,4,0.1,1
20446,34,2,1,4,0.1,1
20447,34,4,1,4,0.1,1
20448,34,1,1,4,0.1,0
20448,34,1,2,4,0.1,0
20448,34,1,3,4,0.1,0
20449,34,3,1,4,0.1,1
20450,34,3,1,4,0.1,1
20451,34,7,1,4,0.1,1
20452,34,3,1,4,0.1,1
20453,34,2,1,4,0.1,1
20454,34,4,1,4,0.1,1
20455,34,4,1,4,0.1,1
20456,34,4,1,4,0.1,1
20457,34,4,1,4,0.1,1
20458,34,7,1,4,0.1,1
20459,34,8,1,4,0.1,1
20460,34,3,1,4,0.1,1
20461,34,7,1,4,0.1,1
20462,34,2,1,4,0.1,1
20463,34,6,1,4,0.1,1
20464,34,4,1,4,0.1,1
20465,34,4,1,4,0.1,0
20465,34,4,2,4,0.1,0
20465,34,4,3,4,0.1,1
20466,34,2,1,4,0.1,1
20467,34,1,1,4,0.1,1
20468,34,3,1,4,0.1,1
20469,34,7,1,4,0.1,1
20470,34,6,1,4,0.1,1
20471,34,3,1,4,0.1,1
20472,34,6,1,4,0.1,0
20472,34,6,2,4,0.1,0
20472,34,6,3,4,0.1,1
20473,34,8,1,4,0.1,0
20473,34,8,2,4,0.1,1
20474,34,4,1,4,0.1,1
20475,34,3,1,4,0.1,1
20476,34,8,1,4,0.1,1
20477,34,3,1,4,0.1,1
20478,34,7,1,4,0.1,1
20479,34,6,1,4,0.1,1
20480,34,8,1,4,0.1,1
20481,34,4,1,4,0.1,1
20482,34,1,1,4,0.1,1
20483,34,5,1,4,0.1,1
20484,34,4,1,4,0.1,1
20485,34,8,1,4,0.1,1
20486,34,3,1,4,0.1,1
20487,34,1,1,4,0.1,1
20488,34,1,1,4,0.1,1
20489,34,7,1,4,0.1,1
20490,34,6,1,4,0.1,1
20491,34,2,1,4,0.1,1
20492,34,7,1,4,0.1,1
20493,34,8,1,4,0.1,1
20494,34,7,1,4,0.1,1
20495,34,1,1,4,0.1,1
20496,34,4,1,4,0.1,1
20497,34,8,1,4,0.1,1
20498,34,8,1,4,0.1,1
20499,34,6,1,4,0.1,1
20500,34,5,1,4,0.1,1
20501,35,1,1,5,0.45,0
20501,35,1,2,5,0.45,0
20501,35,1,3,5,0.45,0
20502,35,1,1,5,0.45,1
20503,35,3,1,5,0.45,1
20504,35,6,1,5,0.45,1
20505,35,6,1,5,0.45,1
20506,35,1,1,5,0.45,1
20507,35,5,1,5,0.45,1
20508,35,7,1,5,0.45,0
20508,35,7,2,5,0.45,0
20508,35,7,3,5,0.45,1
20509,35,4,1,5,0.45,1
20510,35,5,1,5,0.45,1
20511,35,2,1,5,0.45,0
20511,35,2,2,5,0.45,1
20512,35,6,1,5,0.45,0
20512,35,6,2,5,0.45,1
20513,35,2,1,5,0.45,1
20514,35,4,1,5,0.45,0
20514,35,4,2,5,0.45,0
20514,35,4,3,5,0.45,0
20515,35,1,1,5,0.45,1
20516,35,1,1,5,0.45,0
20516,35,1,2,5,0.45,1
20517,35,8,1,5,0.45,0
20517,35,8,2,5,0.45,0
20517,35,8,3,5,0.45,0
20518,35,1,1,5,0.45,0
20518,35,1,2,5,0.45,0
20518,35,1,3,5,0.45,0
20519,35,1,1,5,0.45,1
20520,35,6,1,5,0.45,0
20520,35,6,2,5,0.45,1
20521,35,5,1,5,0.45,1
20522,35,2,1,5,0.45,1
20523,35,2,1,5,0.45,1
20524,35,4,1,5,0.45,0
20524,35,4,2,5,0.45,1
20525,35,4,1,5,0.45,1
20526,35,2,1,5,0.45,1
20527,35,5,1,5,0.45,1
20528,35,6,1,5,0.45,0
20528,35,6,2,5,0.45,0
20528,35,6,3,5,0.45,0
20529,35,1,1,5,0.45,1
20530,35,8,1,5,0.45,0
20530,35,8,2,5,0.45,1
20531,35,4,1,5,0.45,1
20532,35,5,1,5,0.45,1
20533,35,8,1,5,0.45,0
20533,35,8,2,5,0.45,1
20534,35,6,1,5,0.45,0
20534,35,6,2,5,0.45,1
20535,35,7,1,5,0.45,1
20536,35,5,1,5,0.45,1
20537,35,3,1,5,0.45,0
20537,35,3,2,5,0.45,1
20538,35,6,1,5,0.45,0
20538,35,6,2,5,0.45,0
20538,35,6,3,5,0.45,1
20539,35,3,1,5,0.45,1
20540,35,4,1,5,0.45,1
20541,35,5,1,5,0.45,0
20541,35,5,2,5,0.45,0
20541,35,5,3,5,0.45,0
20542,35,2,1,5,0.45,1
20543,35,1,1,5,0.45,1
20544,35,1,1,5,0.45,1
20545,35,3,1,5,0.45,0
20545,35,3,2,5,0.45,0
20545,35,3,3,5,0.45,0
20546,35,5,1,5,0.45,0
20546,35,5,2,5,0.45,0
20546,35,5,3,5,0.45,0
20547,35,6,1,5,0.45,1
20548,35,2,1,5,0.45,0
20548,35,2,2,5,0.45,1
20549,35,8,1,5,0.45,0
20549,35,8,2,5,0.45,0
20549,35,8,3,5,0.45,1
20550,35,3,1,5,0.45,1
20551,35,8,1,5,0.45,1
20552,35,6,1,5,0.45,1
20553,35,3,1,5,0.45,1
20554,35,2,1,5,0.45,0
20554,35,2,2,5,0.45,1
20555,35,3,1,5,0.45,1
20556,35,4,1,5,0.45,1
20557,35,5,1,5,0.45,1
20558,35,3,1,5,0.45,1
20559,35,8,1,5,0.45,1
20560,35,7,1,5,0.45,1
20561,35,3,1,5,0.45,1
20562,35,1,1,5,0.45,1
20563,35,8,1,5,0.45,0
20563,35,8,2,5,0.45,0
20563,35,8,3,5,0.45,1
20564,35,8,1,5,0.45,0
20564,35,8,2,5,0.45,0
20564,35,8,3,5,0.45,0
20565,35,5,1,5,0.45,0
20565,35,5,2,5,0.45,1
20566,35,6,1,5,0.45,1
20567,35,5,1,5,0.45,0
20567,35,5,2,5,0.45,0
20567,35,5,3,5,0.45,1
20568,35,7,1,5,0.45,1
20569,35,5,1,5,0.45,1
20570,35,7,1,5,0.45,0
20570,35,7,2,5,0.45,0
20570,35,7,3,5,0.45,0
20571,35,3,1,5,0.45,0
20571,35,3,2,5,0.45,0
20571,35,3,3,5,0.45,1
20572,35,6,1,5,0.45,1
20573,35,5,1,5,0.45,0
20573,35,5,2,5,0.45,1
20574,35,8,1,5,0.45,1
20575,35,7,1,5,0.45,0
20575,35,7,2,5,0.45,1
20576,35,4,1,5,0.45,0
20576,35,4,2,5,0.45,0
20576,35,4,3,5,0.45,0
20577,35,7,1,5,0.45,0
20577,35,7,2,5,0.45,1
20578,35,8,1,5,0.45,1
20579,35,1,1,5,0.45,0
20579,35,1,2,5,0.45,0
20579,35,1,3,5,0.45,0
20580,35,1,1,5,0.45,1
20581,35,7,1,5,0.45,0
20581,35,7,2,5,0.45,1
20582,35,2,1,5,0.45,1
20583,35,5,1,5,0.45,0
20583,35,5,2,5,0.45,0
20583,35,5,3,5,0.45,1
20584,35,4,1,5,0.45,0
20584,35,4,2,5,0.45,0
20584,35,4,3,5,0.45,1
20585,35,6,1,5,0.45,0
20585,35,6,2,5,0.45,0
20585,35,6,3,5,0.45,1
20586,35,3,1,5,0.45,1
20587,35,1,1,5,0.45,0
20587,35,1,2,5,0.45,1
20588,35,3,1,5,0.45,1
20589,35,3,1,5,0.45,1
20590,35,2,1,5,0.45,1
20591,35,4,1,5,0.45,1
20592,35,6,1,5,0.45,0
20592,35,6,2,5,0.45,1
20593,35,2,1,5,0.45,1
20594,35,4,1,5,0.45,1
20595,35,2,1,5,0.45,1
20596,35,3,1,5,0.45,1
20597,35,8,1,5,0.45,1
20598,35,7,1,5,0.45,0
20598,35,7,2,5,0.45,0
20598,35,7,3,5,0.45,0
20599,35,7,1,5,0.45,1
20600,35,6,1,5,0.45,1
20601,35,6,1,5,0.45,1
20602,35,7,1,5,0.45,1
20603,35,8,1,5,0.45,0
20603,35,8,2,5,0.45,0
20603,35,8,3,5,0.45,0
20604,35,4,1,5,0.45,1
20605,35,8,1,5,0.45,1
20606,35,3,1,5,0.45,1
20607,35,2,1,5,0.45,0
20607,35,2,2,5,0.45,1
20608,35,4,1,5,0.45,1
20609,35,3,1,5,0.45,1
20610,35,8,1,5,0.45,0
20610,35,8,2,5,0.45,0
20610,35,8,3,5,0.45,1
20611,35,4,1,5,0.45,0
20611,35,4,2,5,0.45,1
20612,35,6,1,5,0.45,1
20613,35,1,1,5,0.45,1
20614,35,5,1,5,0.45,1
20615,35,1,1,5,0.45,0
20615,35,1,2,5,0.45,1
20616,35,5,1,5,0.45,1
20617,35,3,1,5,0.45,1
